id	audio	duration_ms	n_frames	tgt_text	speaker	tgt_lang
train-107	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-107_16k.wav:0:171468	10716	171468	<triplet> SLDN <subj> C Dixon Osburn <obj> organization top members employees	0	en
train-113	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-113_16k.wav:0:211592	13224	211592	<triplet> George Young <subj> Holy Temple Baptist Church <obj> person employee of <subj> pastor <obj> person title	0	en
train-178	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-178_16k.wav:0:168868	10554	168868	<triplet> Mainland Affairs Council <subj> Liu Te-shun <obj> organization top members employees	0	en
train-36908	/data/wangguitao/IWSLT/Datasets/tacred/train_30000-37310/train-36908_16k.wav:0:184471	11529	184471	<triplet> Watson <subj> captain <obj> person title	0	en
train-202	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-202_16k.wav:0:282553	17659	282553	<triplet> American Beverage Association <subj> Kevin Keane <obj> organization top members employees	0	en
train-204	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-204_16k.wav:0:148063	9253	148063	<triplet> Czech National Bank <subj> Zdenek Tuma <obj> organization top members employees	0	en
train-212	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-212_16k.wav:0:134316	8394	134316	<triplet> Manila Economic and Cultural Office <subj> MECO <obj> organization alternate names <triplet> MECO <subj> Manila Economic and Cultural Office <obj> organization alternate names <subj> Amadeo Perez Jr. <obj> organization top members employees	0	en
train-219	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-219_16k.wav:0:260633	16289	260633	<triplet> Julian Bond <subj> National Association for the Advancement of Colored People <obj> person employee of	0	en
train-225	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-225_16k.wav:0:176298	11018	176298	<triplet> Philip Chen <subj> Cathay Pacific <obj> person employee of <subj> Director <obj> person title <subj> Cathay Pacific <obj> person employee of	0	en
train-240	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-240_16k.wav:0:115740	7233	115740	<triplet> KKL <subj> Kinmen Kaoliang Liquor <obj> organization alternate names	0	en
train-242	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-242_16k.wav:0:216422	13526	216422	<triplet> his <subj> army <obj> person employee of <subj> general <obj> person title	0	en
train-248	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-248_16k.wav:0:223109	13944	223109	<triplet> Fyffes <subj> David McCann <obj> organization top members employees	0	en
train-250	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-250_16k.wav:0:317104	19819	317104	<triplet> Hashim Ahmad al-Tai <subj> Sultan <obj> person title <subj> minister <obj> person title	0	en
train-253	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-253_16k.wav:0:155864	9741	155864	<triplet> Kelly Cutrone <subj> MTV <obj> person employee of	0	en
train-256	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-256_16k.wav:0:191159	11947	191159	<triplet> MF Global <subj> Mike Fitzpatrick <obj> organization top members employees	0	en
train-273	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-273_16k.wav:0:257661	16103	257661	<triplet> Paul Gillmor <subj> Rep. <obj> person title	0	en
train-293	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-293_16k.wav:0:132459	8278	132459	<triplet> Project Islamic Hope <subj> Najee Ali <obj> organization top members employees	0	en
train-301	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-301_16k.wav:0:99022	6188	99022	<triplet> Carson <subj> Indianapolis City-County Council <obj> person employee of	0	en
train-302	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-302_16k.wav:0:215679	13479	215679	<triplet> Mia Farrow <subj> UN <obj> person employee of	0	en
train-311	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-311_16k.wav:0:232026	14501	232026	<triplet> Juanita Millender-McDonald <subj> Committee on House Administration <obj> person employee of	0	en
train-353	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-353_16k.wav:0:112767	7047	112767	<triplet> Bryan Baldwin <subj> spokesman <obj> person title	0	en
train-359	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-359_16k.wav:0:223109	13944	223109	<triplet> Huber <subj> 57 <obj> person age <triplet> his <subj> 57 <obj> person age <triplet> he <subj> 57 <obj> person age	0	en
train-379	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-379_16k.wav:0:161066	10066	161066	<triplet> Asian Development Bank <subj> ADB <obj> organization alternate names	0	en
train-383	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-383_16k.wav:0:328621	20538	328621	<triplet> Federal Motor Carrier Safety Administration <subj> he <obj> organization top members employees <triplet> FMCSA <subj> Federal Motor Carrier Safety Administration <obj> organization alternate names	0	en
train-405	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-405_16k.wav:0:193388	12086	193388	<triplet> Al Hubbard <subj> businessman <obj> person title	0	en
train-426	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-426_16k.wav:0:379519	23719	379519	<triplet> Don Wildmon <subj> American Family Association <obj> person employee of	0	en
train-429	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-429_16k.wav:0:120942	7558	120942	<triplet> IMF <subj> Dominique Strauss-Kahn <obj> organization top members employees	0	en
train-443	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-443_16k.wav:0:174812	10925	174812	<triplet> Lindsay M Hayes <subj> specialist <obj> person title	0	en
train-451	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-451_16k.wav:0:184471	11529	184471	<triplet> Ali Akbar Salehi <subj> Atomic Energy Organization of Iran <obj> person employee of	0	en
train-453	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-453_16k.wav:0:379519	23719	379519	<triplet> Hashim Ahmad al-Tai <subj> minister <obj> person title <subj> Sultan <obj> person title	0	en
train-459	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-459_16k.wav:0:218280	13642	218280	<triplet> IMF <subj> David Burton <obj> organization top members employees	0	en
train-462	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-462_16k.wav:0:289611	18100	289611	<triplet> Waldheim <subj> foreign minister <obj> person title <subj> diplomat <obj> person title	0	en
train-467	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-467_16k.wav:0:113883	7117	113883	<triplet> MF Global <subj> Man Financial <obj> organization alternate names	0	en
train-471	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-471_16k.wav:0:47752	2984	47752	<triplet> He <subj> Army <obj> person employee of	0	en
train-483	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-483_16k.wav:0:379519	23719	379519	<triplet> American Beverage Association <subj> Christopher Gindlesperger <obj> organization top members employees	0	en
train-507	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-507_16k.wav:0:220509	13781	220509	<triplet> Institute for Diversity and Ethics in Sport <subj> Richard E. Lapchick <obj> organization top members employees	0	en
train-509	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-509_16k.wav:0:255803	15987	255803	<triplet> he <subj> Small Business Committee <obj> person employee of	0	en
train-534	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-534_16k.wav:0:216794	13549	216794	<triplet> Lee Jye <subj> Defense <obj> person employee of	0	en
train-536	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-536_16k.wav:0:141374	8835	141374	<triplet> Bryan Baldwin <subj> JetBlue Airways Corp <obj> person employee of	0	en
train-541	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-541_16k.wav:0:237969	14873	237969	<triplet> Adam Senn <subj> model <obj> person title <subj> Gucci <obj> person employee of <subj> 23-year-old <obj> person age <triplet> him <subj> 23-year-old <obj> person age <subj> Gucci <obj> person employee of	0	en
train-550	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-550_16k.wav:0:179270	11204	179270	<triplet> Steve McPherson <subj> president <obj> person title <subj> ABC Entertainment Group <obj> person employee of	0	en
train-553	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-553_16k.wav:0:174440	10902	174440	<triplet> Dee Dee Myers <subj> secretary <obj> person title	0	en
train-567	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-567_16k.wav:0:248744	15546	248744	<triplet> APA <subj> APA Office <obj> organization alternate names	0	en
train-573	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-573_16k.wav:0:227939	14246	227939	<triplet> Ahmad Qattan <subj> ambassador <obj> person title <subj> Arab League <obj> person employee of	0	en
train-589	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-589_16k.wav:0:167010	10438	167010	<triplet> Mahdi <subj> Imam <obj> person title	0	en
train-599	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-599_16k.wav:0:240942	15058	240942	<triplet> Mahmood Shah <subj> analyst <obj> person title	0	en
train-607	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-607_16k.wav:0:201190	12574	201190	<triplet> John Negroponte <subj> Deputy Secretary of State <obj> person title	0	en
train-619	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-619_16k.wav:0:218280	13642	218280	<triplet> Hugo Chavez <subj> Venezuelan <obj> person employee of	0	en
train-624	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-624_16k.wav:0:290726	18170	290726	<triplet> Dee Dee Myers <subj> White House <obj> person employee of <subj> Secretary <obj> person title	0	en
train-627	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-627_16k.wav:0:326392	20399	326392	<triplet> Sheldon <subj> lawmaker <obj> person title	0	en
train-631	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-631_16k.wav:0:57412	3588	57412	<triplet> National Action Network <subj> Sharpton <obj> organization top members employees	0	en
train-642	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-642_16k.wav:0:169611	10600	169611	<triplet> she <subj> DLA Piper <obj> person employee of	0	en
train-643	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-643_16k.wav:0:143976	8998	143976	<triplet> Cathie Black <subj> Hearst Magazines <obj> person employee of <subj> author <obj> person title <subj> president <obj> person title	0	en
train-652	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-652_16k.wav:0:239085	14942	239085	<triplet> he <subj> district attorney <obj> person title	0	en
train-660	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-660_16k.wav:0:209362	13085	209362	<triplet> Mia Farrow <subj> Actress <obj> person title	0	en
train-686	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-686_16k.wav:0:136917	8557	136917	<triplet> Army medical command <subj> Elspeth Ritchie <obj> organization top members employees	0	en
train-703	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-703_16k.wav:0:152149	9509	152149	<triplet> Irene Morgan Kirkaldy <subj> 90 <obj> person age	0	en
train-723	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-723_16k.wav:0:199331	12458	199331	<triplet> Justice and Equality Movement <subj> JEM <obj> organization alternate names	0	en
train-740	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-740_16k.wav:0:84904	5306	84904	<triplet> Deaver <subj> White House <obj> person employee of	0	en
train-747	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-747_16k.wav:0:201933	12620	201933	<triplet> Bill McAllister <subj> spokesman <obj> person title	0	en
train-748	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-748_16k.wav:0:52582	3286	52582	<triplet> Ferrara <subj> Juventus <obj> person employee of	0	en
train-760	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-760_16k.wav:0:80075	5004	80075	<triplet> he <subj> leader <obj> person title	0	en
train-764	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-764_16k.wav:0:88248	5515	88248	<triplet> Steve McPherson <subj> ABC <obj> person employee of	0	en
train-816	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-816_16k.wav:0:224224	14014	224224	<triplet> FAW <subj> First Automobile Works <obj> organization alternate names	0	en
train-836	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-836_16k.wav:0:160323	10020	160323	<triplet> American Bankers Association <subj> Edward Yingling <obj> organization top members employees	0	en
train-838	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-838_16k.wav:0:237227	14826	237227	<triplet> MBIA <subj> Gary C. Dunton <obj> organization top members employees	0	en
train-854	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-854_16k.wav:0:200818	12551	200818	<triplet> Raul Castro <subj> President <obj> person title	0	en
train-855	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-855_16k.wav:0:198589	12411	198589	<triplet> Zagat <subj> Ted <obj> organization top members employees	0	en
train-867	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-867_16k.wav:0:107938	6746	107938	<triplet> Sadia <subj> Luiz Furlan <obj> organization top members employees	0	en
train-876	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-876_16k.wav:0:184471	11529	184471	<triplet> Coalition for Economic Survival <subj> Larry Gross <obj> organization top members employees	0	en
train-878	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-878_16k.wav:0:161437	10089	161437	<triplet> Pascal Yoadimnadji <subj> Prime Minister <obj> person title	0	en
train-884	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-884_16k.wav:0:204905	12806	204905	<triplet> Paul Gillmor <subj> Wal-Mart <obj> person employee of <subj> Rep. <obj> person title	0	en
train-886	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-886_16k.wav:0:216794	13549	216794	<triplet> Haifa University <subj> Shaloufe-Rizek <obj> organization top members employees	0	en
train-895	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-895_16k.wav:0:242800	15175	242800	<triplet> Berthold Huber <subj> leader <obj> person title <subj> IG Metall <obj> person employee of	0	en
train-908	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-908_16k.wav:0:249859	15616	249859	<triplet> Marco Contiero <subj> Greenpeace <obj> person employee of <subj> director <obj> person title <subj> EU <obj> person employee of	0	en
train-920	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-920_16k.wav:0:192645	12040	192645	<triplet> American Bankers Association <subj> James Chessen <obj> organization top members employees	0	en
train-36917	/data/wangguitao/IWSLT/Datasets/tacred/train_30000-37310/train-36917_16k.wav:0:625836	39114	625836	<triplet> Perle <subj> International Advisors Inc <obj> person employee of	0	en
train-945	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-945_16k.wav:0:234627	14664	234627	<triplet> Philip Chen <subj> Cathay Pacific <obj> person employee of <subj> deputy chairman <obj> person title <subj> 51 <obj> person age <subj> chairman <obj> person title <subj> John Swire & Sons China Ltd. <obj> person employee of	0	en
train-947	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-947_16k.wav:0:167382	10461	167382	<triplet> Bryan Fuller <subj> executive producer <obj> person title	0	en
train-980	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-980_16k.wav:0:91220	5701	91220	<triplet> Juliette Binoche <subj> actress <obj> person title	0	en
train-985	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-985_16k.wav:0:185586	11599	185586	<triplet> Kurnaz <subj> 24 <obj> person age	0	en
train-991	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-991_16k.wav:0:272521	17032	272521	<triplet> Christopher Bentley <subj> spokesman <obj> person title <subj> US Bureau of Citizenship and Immigration Services <obj> person employee of	0	en
train-1010	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1010_16k.wav:0:265834	16614	265834	<triplet> his <subj> TLC <obj> person employee of	0	en
train-1018	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1018_16k.wav:0:271778	16986	271778	<triplet> American Bar Association <subj> William Neukom <obj> organization top members employees	0	en
train-1029	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1029_16k.wav:0:220137	13758	220137	<triplet> Glover <subj> activist <obj> person title	0	en
train-1034	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1034_16k.wav:0:351655	21978	351655	<triplet> Lee Jye <subj> Minister <obj> person title	0	en
train-1040	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1040_16k.wav:0:379519	23719	379519	<triplet> Jennifer Dunn <subj> Rep <obj> person title <subj> chairman <obj> person title <subj> Washington state <obj> person employee of	0	en
train-1044	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1044_16k.wav:0:152149	9509	152149	<triplet> Citibank <subj> Shannon Bell <obj> organization top members employees	0	en
train-1070	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1070_16k.wav:0:207877	12992	207877	<triplet> Richmond M Flowers <subj> attorney <obj> person employee of <subj> attorney general <obj> person title	0	en
train-1075	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1075_16k.wav:0:370231	23139	370231	<triplet> Tyco Healthcare <subj> Covidien <obj> organization alternate names <triplet> Covidien <subj> Tyco International <obj> organization alternate names <subj> Tyco Healthcare <obj> organization alternate names	0	en
train-1084	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1084_16k.wav:0:299271	18704	299271	<triplet> Iranian Revolutionary Guards Corps-Quds <subj> IRGC-QF <obj> organization alternate names <triplet> IRGC-QF <subj> Corps-Quds <obj> organization alternate names	0	en
train-1108	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1108_16k.wav:0:146576	9161	146576	<triplet> Sean Parker <subj> student <obj> person title <subj> 17-year-old <obj> person age	0	en
train-1123	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1123_16k.wav:0:218650	13665	218650	<triplet> Paavo Nurmi <subj> athletes <obj> person title	0	en
train-1126	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1126_16k.wav:0:151778	9486	151778	<triplet> Fidelity Investments <subj> Stephen P. Jonas <obj> organization top members employees	0	en
train-1129	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1129_16k.wav:0:129858	8116	129858	<triplet> Cathleen P Black <subj> Hearst Magazines <obj> person employee of <subj> president <obj> person title	0	en
train-1136	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1136_16k.wav:0:89734	5608	89734	<triplet> Barbara Boxer <subj> Senate <obj> person employee of	0	en
train-1152	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1152_16k.wav:0:206763	12922	206763	<triplet> Awami National Party <subj> Asfandyar Wali Khan <obj> organization top members employees <triplet> ANP <subj> Asfandyar Wali Khan <obj> organization top members employees	0	en
train-1154	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1154_16k.wav:0:253202	15825	253202	<triplet> Multidisciplinary Association for Psychedelic Studies <subj> Rick Doblin <obj> organization top members employees <subj> Boston-based <obj> organization alternate names	0	en
train-1163	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1163_16k.wav:0:255432	15964	255432	<triplet> Richard Lindzen <subj> Professor of Meteorology MIT <obj> person employee of <subj> National Academy of Sciences <obj> person employee of	0	en
train-1180	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1180_16k.wav:0:308559	19284	308559	<triplet> Federal Motor Carrier Safety Administration <subj> FMCSA <obj> organization alternate names <triplet> FMCSA <subj> Federal Motor Carrier Safety Administration <obj> organization alternate names	0	en
train-1191	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1191_16k.wav:0:220880	13805	220880	<triplet> Cathleen P. Black <subj> chancellor <obj> person title <subj> mayor <obj> person title	0	en
train-1204	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1204_16k.wav:0:250230	15639	250230	<triplet> American Beverage Association <subj> Kevin Keane <obj> organization top members employees	0	en
train-1231	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1231_16k.wav:0:259518	16219	259518	<triplet> Beverly Sills <subj> 78 <obj> person age	0	en
train-1248	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1248_16k.wav:0:379519	23719	379519	<triplet> American Psychological Association <subj> APA <obj> organization alternate names	0	en
train-1288	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1288_16k.wav:0:163666	10229	163666	<triplet> Paul Watson <subj> captain <obj> person title	0	en
train-1291	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1291_16k.wav:0:143604	8975	143604	<triplet> Asian Development Bank <subj> Rajat Nag <obj> organization top members employees	0	en
train-1299	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1299_16k.wav:0:216422	13526	216422	<triplet> Lee <subj> KMT <obj> person employee of	0	en
train-36919	/data/wangguitao/IWSLT/Datasets/tacred/train_30000-37310/train-36919_16k.wav:0:353141	22071	353141	<triplet> institute <subj> Richard Lapchick <obj> organization top members employees	0	en
train-1329	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1329_16k.wav:0:330850	20678	330850	<triplet> Al Hubbard <subj> National Economic Council <obj> person employee of <subj> director <obj> person title	0	en
train-1341	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1341_16k.wav:0:266949	16684	266949	<triplet> Chavez <subj> leader <obj> person title	0	en
train-1342	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1342_16k.wav:0:317104	19819	317104	<triplet> Oxford University Press <subj> OUP <obj> organization alternate names	0	en
train-1343	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1343_16k.wav:0:208992	13062	208992	<triplet> Carnival <subj> Micky Arison <obj> organization top members employees	0	en
train-1349	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1349_16k.wav:0:240942	15058	240942	<triplet> DeBlanc <subj> Marines <obj> person employee of <subj> Marine Fighting Squadron <obj> person employee of <subj> lieutenant <obj> person title	0	en
train-1361	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1361_16k.wav:0:226825	14176	226825	<triplet> Federal Motor Carrier Safety Administration <subj> Melissa Mazzella DeLaney <obj> organization top members employees	0	en
train-1376	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1376_16k.wav:0:320819	20051	320819	<triplet> ANP <subj> National People 's Army <obj> organization alternate names	0	en
train-1394	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1394_16k.wav:0:268063	16753	268063	<triplet> Gilmor <subj> Rep. <obj> person title	0	en
train-1404	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1404_16k.wav:0:94192	5887	94192	<triplet> Spencer Pratt <subj> rapper <obj> person title	0	en
train-1406	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1406_16k.wav:0:258775	16173	258775	<triplet> EnergySolutions <subj> Steve Creamer <obj> organization top members employees	0	en
train-1428	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1428_16k.wav:0:233140	14571	233140	<triplet> Negroponte <subj> United Nations <obj> person employee of	0	en
train-1433	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1433_16k.wav:0:220137	13758	220137	<triplet> Rafael Molina <subj> Inter American Press Association <obj> organization top members employees <triplet> Inter American Press Association <subj> Rafael Molina <obj> organization top members employees	0	en
train-1448	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1448_16k.wav:0:250973	15685	250973	<triplet> American Bankers Association <subj> Edward Yingling <obj> organization top members employees	0	en
train-1450	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1450_16k.wav:0:168868	10554	168868	<triplet> Paul Watson <subj> Sea Shepherd Conservation Society <obj> person employee of	0	en
train-1452	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1452_16k.wav:0:272150	17009	272150	<triplet> Yolanda King <subj> 51 <obj> person age	0	en
train-1460	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1460_16k.wav:0:211964	13247	211964	<triplet> Samsung <subj> Choi Gee-sung <obj> organization top members employees	0	en
train-1475	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1475_16k.wav:0:121313	7582	121313	<triplet> She <subj> general director <obj> person title	0	en
train-1488	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1488_16k.wav:0:121313	7582	121313	<triplet> Richard Perle <subj> Defense Policy Board <obj> person employee of	0	en
train-1513	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1513_16k.wav:0:172583	10786	172583	<triplet> Sean Parker <subj> Facebook <obj> person employee of <subj> entrepreneur <obj> person title <subj> Napster <obj> person employee of	0	en
train-1514	/data/wangguitao/IWSLT/Datasets/tacred/train_0-9999/train-1514_16k.wav:0:68186	4261	68186	<triplet> Cathleen P Black <subj> President <obj> person title	0	en
